RecallID,Title,RecallDate,LastPublishDate,Hazard,Manufacturer,InjuryCount,URL
3253,Nordstrom Inc. Recalls Egg-Shaped Candle Holders for Fire Hazard,2006-04-18T00:00:00,2024-06-03T00:00:00,"The candle holder is constructed of plastic and could ignite if exposed to flame, posing a fire hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Nordstrom-Inc-Recalls-Egg-Shaped-Candle-Holders-for-Fire-Hazard
3251,"CPSC, Memcorp Inc. Recall of Disney®-Brand Personal DVD Players Due to Burn Hazard",2006-04-13T00:00:00,2024-06-03T00:00:00,"The battery packs sold with these DVD players can overheat and possibly burst when recharging, posing a risk of burns.","McNair Technology Co. Ltd., of China",1,https://www.cpsc.gov/Recalls/2006/CPSC-Memcorp-Inc-Recall-Disney-Brand-Personal-DVD-Players-Due-to-Burn-Hazard
3249,Toe-Kick Saws Recalled Due to Broken Handles,2006-04-13T00:00:00,2024-05-31T00:00:00,"The saw's plastic handle can break, causing the user to lose control of the saw, which could kick back and present a laceration hazard, if the blade i","Crain Cutter Co. Inc., of Milpitas, Calif.",1,https://www.cpsc.gov/Recalls/2006/Toe-Kick-Saws-Recalled-Due-to-Broken-Handles
3250,Trendset Originals Recalls Girls' Sweaters with Drawstrings Due to Strangulation Hazard,2006-04-13T00:00:00,2024-05-31T00:00:00,"A drawstring is threaded through the hood of the garment, posing a strangulation hazard to children.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Trendset-Originals-Recalls-Girls-Sweaters-with-Drawstrings-Due-to-Strangulation-Hazard
3414,Polaris Industries Inc. Recalls Snowmobiles for Steering Hazard,2006-04-11T00:00:00,2024-08-07T00:00:00,The fastener torque securing the starter motor to the engine crankcase may not have been accurately applied during the manufacture of these snowmobile,"Polaris Industries Inc., of Medina, Minn.",1,https://www.cpsc.gov/Recalls/2006/Polaris-Industries-Inc-Recalls-Snowmobiles-for-Steering-Hazard
3248,Tap Enterprises Inc. Recalls Air Compressors Due to Fire and Electrocution Hazards,2006-04-11T00:00:00,2024-05-31T00:00:00,"An undersized power cord can overheat and pose a fire hazard. In addition, improper assembly of the power cord strain relief component and improper ro",Unknown,1,https://www.cpsc.gov/Recalls/2006/CPSC-Tap-Enterprises-Inc-Recalls-Air-Compressors-Due-to-Fire-and-Electrocution-Hazards
3412,"Tropitone Recalls ""Impressions Side Chair"" for Fall Hazard",2006-04-11T00:00:00,2024-08-07T00:00:00,"The weld which holds the rear chair leg to the seat can separate from the seat, causing the chair to become unstable and possibly collapse.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Tropitone-Recalls-Impressions-Side-Chair-for-Fall-Hazard
3413,Yamaha Corp. of America Recalls Bench Sold with Digital Piano Due to Collapse Hazard,2006-04-11T00:00:00,2024-08-07T00:00:00,"On some benches, one or more bench bolts do not meet tensile strength specifications, which can result in collapse of the bench while in use, posing a",Unknown,1,https://www.cpsc.gov/Recalls/2006/Yamaha-Corp-of-America-Recalls-Bench-Sold-with-Digital-Piano-Due-to-Collapse-Hazard
3247,Computer Desk Set Sold at Office Depot Recalled Due to Risk of Falls,2006-04-06T00:00:00,2024-05-30T00:00:00,"The seat on the chair can break and fall through during use, causing an individual to fall and suffer injuries.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Computer-Desk-Set-Sold-at-Office-Depot-Recalled-Due-to-Risk-of-Falls
3246,Rechargeable Battery Packs Sold with MAX Wireless Conference Phones Recalled for Burn Hazard,2006-04-06T00:00:00,2024-05-30T00:00:00,"These battery packs can short circuit, causing them to overheat and melt the protective plastic covering, posing a burn hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Rechargeable-Battery-Packs-Sold-with-MAX-Wireless-Conference-Phones-Recalled-for-Burn-Hazard
3245,Serious Injuries Prompt Recall of Mini-Trampolines - New Instructions to Be Provided To Consumers,2006-04-06T00:00:00,2024-05-29T00:00:00,"If a person assembles the trampoline alone and the outside rail is released momentarily, the trampoline can snap back into the folded position and str","Stamina Products Inc., of Springfield, Mo.",1,https://www.cpsc.gov/Recalls/2006/Serious-Injuries-Prompt-Recall-of-Mini-Trampolines---New-Instructions-to-Be-Provided-To-Consumers
3244,LandRoller Inc. Recalls to Repair Roller Skates,2006-04-05T00:00:00,2024-05-29T00:00:00,The wheels on these roller skates can detach and the brakes can fail. Either one of these hazards can cause the skater to fall and suffer serious inju,"LandRoller Inc., of Hermosa Beach, Calif.",1,https://www.cpsc.gov/Recalls/2006/LandRoller-Inc-Recalls-to-Repair-Roller-Skates
3243,"Brookstone Foldable Massaging Bed Rest Recalled for Fire, Burn Hazards",2006-04-04T00:00:00,2024-05-29T00:00:00,"Electrical circuits within the bed rest can overheat, causing the back side of the product to overheat, posing a fire and burn hazard.","Brookstone Company Inc., of Merrimack, N.H.",1,https://www.cpsc.gov/Recalls/2006/Brookstone-Foldable-Massaging-Bed-Rest-Recalled-for-Fire-Burn-Hazards
3241,InFocus Corp. Recalls Portable Projectors and Projector Lamps Posing Shock and Fire Hazards,2006-04-04T00:00:00,2024-05-28T00:00:00,"The units have improper wiring with inadequate insulation, which could degrade over time, posing a shock and fire hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2006/InFocus-Corp-Recalls-Portable-Projectors-and-Projector-Lamps-Posing-Shock-and-Fire-Hazards
3242,Tecumseh Engines Used on Various Power Equipment Recalled Due to Fire Hazard,2006-04-04T00:00:00,2024-05-29T00:00:00,"The fuel line on these engines can become loose or disconnected, resulting in a fuel leak. This can pose a fire hazard to consumers.","Tecumseh Power Co., Grafton, Wis.",1,https://www.cpsc.gov/Recalls/2006/Tecumseh-Engines-Used-on-Various-Power-Equipment-Recalled-Due-to-Fire-Hazard
3411,Bombardier Recreational Products Inc. Recalls Snowmobiles for Projectile Hazard,2006-04-03T00:00:00,2024-08-07T00:00:00,"Cracks can appear in the starter ring gears, causing ring gear fragmentation at high speeds. The debris can act as a projectile, causing injury or dea","Bombardier Recreational Products Inc. (BRP), of Qu",1,https://www.cpsc.gov/Recalls/2006/Bombardier-Recreational-Products-Inc-Recalls-Snowmobiles-for-Projectile-Hazard
3240,Child's Death Prompts Replacement Program of Magnetic Building Sets,2006-03-31T00:00:00,2024-05-28T00:00:00,"Magnets found by young children can be swallowed or aspirated. If more than one magnet is swallowed, the magnets can attract each other and cause inte",Unknown,1,https://www.cpsc.gov/Recalls/2006/Childs-Death-Prompts-Replacement-Program-of-Magnetic-Building-Sets
3236,Children's Jewelry Sold at American Girl Stores Recalled for Lead Poisoning Hazard,2006-03-30T00:00:00,2024-05-24T00:00:00,The recalled jewelry contains high levels of lead. Lead is toxic if ingested by young children and can cause adverse health effects.,"American Girl Inc., of Middleton, Wis., a division",1,https://www.cpsc.gov/Recalls/2006/Childrens-Jewelry-Sold-at-American-Girl-Stores-Recalled-for-Lead-Poisoning-Hazard
3410,"CPSC, Nautilus Inc. Announce Recall to Repair Bowflex Ultimate 2 Home Gyms",2006-03-30T00:00:00,2024-08-07T00:00:00,"One end of the leg extension cable can release from the guide pulley and swing around, potentially striking the user or a bystander.",Unknown,1,https://www.cpsc.gov/Recalls/2006/CPSC-Nautilus-Inc-Announce-Recall-to-Repair-Bowflex-Ultimate-2-Home-Gyms
3238,"CPSC, Speedway SuperAmerica LLC Announce Recall of ""Speedway"" Cigarette Lighters",2006-03-30T00:00:00,2024-05-24T00:00:00,"The flame can flare up or the lighter can catch fire when ignited, posing risks of unexpected fires and burn injuries.",Unknown,1,https://www.cpsc.gov/Recalls/2006/CPSC-Speedway-SuperAmerica-LLC-Announce-Recall-of-Speedway-Cigarette-Lighters
3237,Espresso Machines Recalled for Fire Hazard,2006-03-30T00:00:00,2024-05-24T00:00:00,"The electrical connectors in the espresso machine can erode, posing a fire hazard.","Eugster/Frismag AG, of Switzerland",1,https://www.cpsc.gov/Recalls/2006/Espresso-Machines-Recalled-for-Fire-Hazard1
3239,Toy Cars Recalled for Choking Hazard,2006-03-30T00:00:00,2024-05-28T00:00:00,"The hubcaps on the toy's plastic wheels can detach, posing a choking hazard to young children.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Toy-Cars-Recalled-for-Choking-Hazard
3408,Radio Control Toy Trucks Sold by QVC Recalled for Fire Hazard,2006-03-29T00:00:00,2024-08-06T00:00:00,"Electrical circuits within the truck can overheat, causing the toy to overheat, posing a risk of fire.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Radio-Control-Toy-Trucks-Sold-by-QVC-Recalled-for-Fire-Hazard
3409,Signals Catalogue Corp. Recalls Underground Neon Signs for Burn Hazard,2006-03-29T00:00:00,2024-08-06T00:00:00,"The AC adaptor used with these signs can overheat, posing a burn hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Signals-Catalogue-Corp-Recall-Underground-Neon-Signs-for-Burn-Hazard
3234,Pelican Power Brick Battery Charger Recalled for Fire and Burn Hazards,2006-03-28T00:00:00,2024-05-22T00:00:00,"The battery charger's circuit board can overheat and cause its plastic cover to melt, which poses a fire and burn hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Pelican-Power-Brick-Battery-Charger-Recalled-for-Fire-and-Burn-Hazards
3235,RadioShack Corp. Recalls Toy Pliers Due to Choking Hazard,2006-03-28T00:00:00,2024-05-23T00:00:00,"The toy's sliding yellow knob can detach, posing a choking hazard to young children.",Unknown,1,https://www.cpsc.gov/Recalls/2006/RadioShack-Corp-Recalls-Toy-Pliers-Due-to-Choking-Hazard
3232,Dollar Tree Stores Inc. Toy Jewelry Recalled for Lead Poisoning Hazard to Children,2006-03-23T00:00:00,2024-05-22T00:00:00,"The recalled jewelry contains high levels of lead, posing a serious risk of lead poisoning and adverse health effects to young children.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Dollar-Tree-Stores-Inc-Toy-Jewelry-Recalled-for-Lead-Poisoning-Hazard-to-Children
3407,Lead Poisoning Hazard Prompts Recall of Metal Charm Bracelets,2006-03-23T00:00:00,2024-08-06T00:00:00,"The recalled metal charm bracelets contain high levels of accessible lead, posing a serious risk of lead poisoning to young children. Lead poisoning i",Unknown,1,https://www.cpsc.gov/Recalls/2006/Lead-Poisoning-Hazard-Prompts-Recall-of-Metal-Charm-Bracelets
3233,Reebok Recalls Bracelet Linked to Child's Lead Poisoning Death,2006-03-23T00:00:00,2024-05-22T00:00:00,"The recalled jewelry contains high levels of lead, posing a risk of lead poisoning and adverse health effects to young children.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Reebok-Recalls-Bracelet-Linked-to-Childs-Lead-Poisoning-Death
3231,Rocking Chairs Sold at Wal-Mart Recalled for Fall Hazard,2006-03-22T00:00:00,2024-05-22T00:00:00,"Poor construction and over-curvature of the chair's runners can cause instability, imbalance, fracturing of the wood, and tip-over during use. This po",Unknown,1,https://www.cpsc.gov/Recalls/2006/Rocking-Chairs-Sold-at-Wal-Mart-Recalled-for-Fall-Hazard-After-45-Reports-of-Injuries
3406,Valsi Corporation Recall of Generators with Plastic Fuel Tanks For Fire Hazard,2006-03-22T00:00:00,2024-08-06T00:00:00,"The fuel tanks can crack and leak fuel, posing a risk of fires and burn injuries.","Corporativo Valsi S.A de C.V, Guadalajara, Mexico",1,https://www.cpsc.gov/Recalls/2006/Valsi-Corporation-Announce-Recall-of-Generators-with-Plastic-Fuel-Tanks-For-Fire-Hazard
3230,"CPSC, Inverness Medical Nutritionals Group Announce Recall of Iron Supplements",2006-03-16T00:00:00,2024-05-22T00:00:00,"The iron supplements are not in child-resistant packaging, as required by the Poison Prevention Packaging Act. Ingesting multiple iron supplements at ","Inverness Medical Nutritionals Group, of Freehold,",1,https://www.cpsc.gov/Recalls/2006/CPSC-Inverness-Medical-Nutritionals-Group-Announce-Recall-of-Iron-Supplements
3405,Philips Consumer Electronics Recalls Plasma Flat Panel Televisions,2006-03-16T00:00:00,2024-08-06T00:00:00,Arcing by capacitors inside the left and right side of the back cabinets of these TVs can pose a safety risk.,"Philips Consumer Electronics North America, of Atl",1,https://www.cpsc.gov/Recalls/2006/Philips-Consumer-Electronics-Recalls-Plasma-Flat-Panel-Televisions-
3229,Coca-Cola® ElectroPlasma Lamps Sold at Rite Aid Recalled for Burn Hazard,2006-03-15T00:00:00,2024-05-21T00:00:00,There is a burn hazard caused by an electric arc between the metal bottle cap and a human contact point. An electric burn is possible if the distance ,"Emess Design Group LLC, of Ellwood City, Pa.",1,https://www.cpsc.gov/Recalls/2006/Coca-Cola-ElectroPlasma-Lamps-Sold-at-Rite-Aid-Recalled-for-Burn-Hazard
3228,Jordache Ltd. Recalls Youth Hooded Sweatshirt with Drawstring for Strangulation Hazard,2006-03-15T00:00:00,2024-05-21T00:00:00,"The garments have a drawstring through the hood, posing a strangulation hazard to children.","Jordache Ltd., of New York, N.Y.",1,https://www.cpsc.gov/Recalls/2006/Jordache-Ltd-Recalls-Youth-Hooded-Sweatshirt-with-Drawstring-for-Strangulation-Hazard
3404,Swing Sets Recalled for Repair Due to Risk of Top Beam Disconnecting,2006-03-15T00:00:00,2024-08-06T00:00:00,"The connection between the swing set's horizontal top beam and the vertical end support post can break, posing a risk of injury, if the user falls to ",Unknown,1,https://www.cpsc.gov/Recalls/2006/Swing-Sets-Recalled-for-Repair-Due-to-Risk-of-Top-Beam-Disconnecting
3227,"Olympus Recalls Film Cameras for Overheating, Poses Burn Hazard",2006-03-14T00:00:00,2024-05-21T00:00:00,A defect with the flash circuit in these cameras can cause it to smoke and overheat when the camera is turned on. This poses a possible burn hazard to,"Olympus America Inc., of Melville, N.Y.",1,https://www.cpsc.gov/Recalls/2006/Olympus-Recalls-Film-Cameras-for-Overheating-Poses-Burn-Hazard
3226,AquaPod 12-Gallon Aquariums Recalled Due to Shock Hazard,2006-03-13T00:00:00,2024-05-21T00:00:00,"These aquariums have three power cords, two for the aquarium lamps and one for the air pump. When only one of the two lamp cords is plugged in, the un","Current USA Inc., of Vista, Calif.",1,https://www.cpsc.gov/Recalls/2006/AquaPod-12-Gallon-Aquariums-Recalled-Due-to-Shock-Hazard
3403,American Suzuki Motor Corp. Recalls All-Terrain Vehicles for Fire Hazard,2006-03-09T00:00:00,2024-08-05T00:00:00,Certain 2005 Eiger model year ATVs were assembled with an improperly manufactured plastic fuel tank. The thin portion of these tanks could develop a f,Unknown,1,https://www.cpsc.gov/Recalls/2006/American-Suzuki-Motor-Corp-Recalls-All-Terrain-Vehicles-for-Fire-Hazard
3224,BRIO® Corp. Recalls Pull-Along Snail Toy Due to Choking Hazard,2006-03-08T00:00:00,2024-05-20T00:00:00,"The snail toy is sold with a rattle containing a bell. The rattle can come apart, and the bell poses a small parts choking hazard to young children.","BRIO® Corp. of Germantown, Wis., a subsidiary of B",1,https://www.cpsc.gov/Recalls/2006/BRIO-Corp-Recalls-Pull-Along-Snail-Toy-Due-to-Choking-Hazard
3225,Fire and Burn Hazards Prompt Nite Lite Recall,2006-03-08T00:00:00,2024-05-20T00:00:00,"An electrical short circuit in the nite lite can cause it to overheat and smolder or melt, which can burn consumers or result in a fire.","American Tack & Hardware Co. Inc. (AmerTac), of Sa",1,https://www.cpsc.gov/Recalls/2006/Fire-and-Burn-Hazards-Prompt-Nite-Lite-Recall
3402,"CPSC, Nashbar Direct Announce Recall Bicycle Resistance Trainers for Repair",2006-03-07T00:00:00,2024-08-05T00:00:00,"The base of the trainer has a blocking mechanism that can break, causing the bicycle to disengage from the stand, posing a fall hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2006/CPSC-Nashbar-Direct-Announce-Recall-Bicycle-Resistance-Trainers-for-Repair
3222,Espresso Machines Recalled for Fire Hazard,2006-03-07T00:00:00,2024-05-17T00:00:00,"The electrical connectors in the espresso machine can erode, posing a fire hazard.","Eugster/Frismag, of Switzerland",1,https://www.cpsc.gov/Recalls/2006/Espresso-Machines-Recalled-for-Fire-Hazard
3223,Fall Hazard Prompts Performance Inc. to Recall Bicycle Resistance Trainers for Repair,2006-03-07T00:00:00,2024-05-20T00:00:00,"The base of the trainer has a blocking mechanism that can break, causing the bicycle to disengage from the stand, posing a fall hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Fall-Hazard-Prompts-Performance-Inc-to-Recall-Bicycle-Resistance-Trainers-for-Repair
3221,Snowboard Bindings Recalled Due to Fall Hazard,2006-03-03T00:00:00,2024-05-17T00:00:00,"The snowboard binding's plastic base can break during use, posing a risk that snowboarders can fall and suffer a serious injury.","Decathlon USA, of Wilmington, Mass.",1,https://www.cpsc.gov/Recalls/2006/Snowboard-Bindings-Recalled-Due-to-Fall-Hazard-
3220,Children's Toy Jewelry Recalled Due to Aspiration Hazard,2006-03-02T00:00:00,2024-05-17T00:00:00,"The recalled jewelry could break, releasing small beads that pose an aspiration hazard to young children.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Childrens-Toy-Jewelry-Recalled-Due-to-Aspiration-Hazard
3219,Go-Karts Recalled for Repair Due to Loss of Control Hazard,2006-03-02T00:00:00,2024-05-15T00:00:00,"The throttle that controls the go-kart engine can fail and not return the vehicle to idle speed, posing a loss of control hazard to the driver.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Go-Karts-Recalled-for-Repair-Due-to-Loss-of-Control-Hazard-
3218,Big Lots Stores Inc. Recalls Tea Light Candles for Fire Hazard,2006-03-01T00:00:00,2024-05-15T00:00:00,The recalled candles can burn with a high flame and melt the plastic holders. This poses a fire and a burn hazard to consumers.,Unknown,1,https://www.cpsc.gov/Recalls/2006/Big-Lots-Stores-Inc-Recall-Tea-Light-Candles-for-Fire-Hazard
3401,"Infant Seats for Shopping Carts Recalled, Chalky Residue Could Cause Skin Irritation",2006-03-01T00:00:00,2024-08-05T00:00:00,These seats can have a white chalky powder or residue on their surface. It is the UV Absorber that has separated from the seat due to a molding defect,"SSC Inc., of Fairfield, N.J.",1,https://www.cpsc.gov/Recalls/2006/Infant-Seats-for-Shopping-Carts-Recalled-Chalky-Residue-Could-Cause-Skin-Irritation
3217,The Little Tikes Co. Recalls Animal-Shaped Flashlights Containing Lead Paint Sold at Target,2006-03-01T00:00:00,2024-05-14T00:00:00,The light green paint on the dinosaur-shaped flashlight and the brown paint on the dog-shaped flashlight could contain excess levels of lead. Lead is ,"The Little Tikes Co., of Hudson, Ohio",1,https://www.cpsc.gov/Recalls/2006/The-Little-Tikes-Co-Recalls-Animal-Shaped-Flashlights-Containing-Lead-Paint-Sold-at-Target
3215,Toy Mobile Phones Recalled for Choking Hazard,2006-02-28T00:00:00,2024-05-14T00:00:00,"The toy phone's yellow antenna can detach, posing a choking hazard to young children. No injuries have been reported.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Toy-Mobile-Phones-Recalled-for-Choking-Hazard
3214,Unilever Recalls Dove Facial Cleansing Massager after Nine Reports of Minor Injuries,2006-02-28T00:00:00,2024-05-14T00:00:00,The cleansing pillows on this device can loosen or dislodge during use and then the SkinVitalizer can cause minor scratches to the skin.,Unknown,1,https://www.cpsc.gov/Recalls/2006/Unilever-Recalls-Dove-Facial-Cleansing-Massager-after-Nine-Reports-of-Minor-Injuries
3213,Next Marketing Inc. Recalls Youth Hooded Fleece with Drawstring for Strangulation Hazard,2006-02-24T00:00:00,2024-05-14T00:00:00,"The garments have a drawstring through the hood, posing a strangulation hazard to children.","Next Marketing Inc., of Wabash, Ind.",1,https://www.cpsc.gov/Recalls/2006/Next-Marketing-Inc-Recalls-Youth-Hooded-Fleece-with-Drawstring-for-Strangulation-Hazard
3400,Remote Control Flying Saucers Sold by QVC Recalled for Fire Hazard,2006-02-24T00:00:00,2024-08-05T00:00:00,"The battery charger cord sold with these flying saucers can overcharge and cause the toy to overheat, posing a risk of fire.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Remote-Control-Flying-Saucers-Sold-by-QVC-Recalled-for-Fire-Hazard
3211,"Barbeques Galore Inc. Recalls Gas Grills Posing Risk of Gas Leaks, Fires",2006-02-23T00:00:00,2024-05-13T00:00:00,"The grills have faulty regulators that can release too much gas to the burner causing an excessive burner flame. This also poses a risk of gas leaks, ",Unknown,1,https://www.cpsc.gov/Recalls/2006/Barbeques-Galore-Inc-Recalls-Gas-Grills-Posing-Risk-of-Gas-Leaks-Fires
3212,Chicken Limbo Party Games Recalled After 23 Reports of Injuries,2006-02-23T00:00:00,2024-05-14T00:00:00,"The game's two side poles do not fit into their bases properly, making the game unstable. This can cause the game to completely fall apart if touched,","Milton Bradley, of East Longmeadow, Mass.",1,https://www.cpsc.gov/Recalls/2006/Chicken-Limbo-Party-Games-Recalled-After-23-Reports-of-Injuries
3399,"CPSC, Victoria's Secret Direct Announce Recall of Silk Kimono Tops",2006-02-23T00:00:00,2024-08-02T00:00:00,"The kimono tops are made of fabric that fails to meet mandatory standards of fabric flammability, in violation of the federal Flammable Fabrics Act. T","Single, of Los Angeles, Calif.",1,https://www.cpsc.gov/Recalls/2006/CPSC-Victorias-Secret-Direct-Announce-Recall-of-Silk-Kimono-Tops
3210,Metal Charms Recalled for Lead Poisoning Hazard to Children,2006-02-23T00:00:00,2024-05-13T00:00:00,"The recalled charms contain high levels of lead, posing a serious risk of lead poisoning and adverse health effects to young children.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Metal-Charms-Recalled-for-Lead-Poisoning-Hazard-to-Children
3209,Polycom Inc. Recalls Conference Phone Batteries for Fire Hazard,2006-02-17T00:00:00,2024-05-13T00:00:00,"These batteries can overheat, which could pose a fire or burn hazard.","Polycom Inc., of Pleasanton, Calif.",1,https://www.cpsc.gov/Recalls/2006/Polycom-Inc-Recalls-Conference-Phone-Batteries-for-Fire-Hazard
3398,"CPSC, abc distributing, LLC. Announce Recall of Pilates Balls",2006-02-16T00:00:00,2024-08-02T00:00:00,"The plastic black clips at the end of the rubber tubing can come apart when in use. In addition, the grommet used to hold the black rubber tubing coul",Unknown,1,https://www.cpsc.gov/Recalls/2006/CPSC-abc-distributing-LLC-Announce-Recall-of-Pilates-Balls
3206,Black Dog Children's Hooded Sweatshirts with Drawstrings Recalled for Strangulation Hazard,2006-02-15T00:00:00,2024-05-08T00:00:00,"The garments have a drawstring through the hood, posing a strangulation hazard to children.","The Black Dog Tavern Company Inc., of Vineyard Hav",1,https://www.cpsc.gov/Recalls/2006/Black-Dog-Childrens-Hooded-Sweatshirts-with-Drawstrings-Recalled-for-Strangulation-Hazard
3207,Espresso Makers Recalled Due to Fire Hazard,2006-02-15T00:00:00,2024-05-10T00:00:00,"The electrical connectors in the espresso machine can erode, posing a fire hazard.",Eugster/Frismag of Switzerland,1,https://www.cpsc.gov/Recalls/2006/Espresso-Makers-Recalled-Due-to-Fire-Hazard
3208,"Paintball Markers Recalled for Ejecting CO2 Cartridges, Hits Users",2006-02-15T00:00:00,2024-05-13T00:00:00,The carbon dioxide (CO2) cartridges can be forcibly ejected out the back of the paintball marker and break the plastic screw-on cap. This poses a seri,"Brass Eagle, of Bentonville, Ark.",1,https://www.cpsc.gov/Recalls/2006/Paintball-Markers-Recalled-for-Ejecting-CO2-Cartridges-Hits-Users
3204,Lasko Recalls Box and Pivoting Floor Fans Posing Fire Hazard,2006-02-08T00:00:00,2024-05-08T00:00:00,An electrical failure in the motor can pose a fire hazard to consumers.,"Lasko Products Inc., of West Chester, Pa.",1,https://www.cpsc.gov/Recalls/2006/Lasko-Recalls-Box-and-Pivoting-Floor-Fans-Posing-Fire-Hazard
3203,"CPSC, SFC America Announce Recall to Repair Fire Extinguishers",2006-02-07T00:00:00,2024-05-06T00:00:00,"The fire extinguishers can fail to discharge properly when the trigger is activated, which puts consumers at risk of fire-related injuries.","Strike First Corp., of Scarborough, Ontario, Canad",1,https://www.cpsc.gov/Recalls/2006/CPSC-SFC-America-Announce-Recall-to-Repair-Fire-Extinguishers
3202,"CPSC, VSM Sewing Inc. Announce Recall of Sewing Machines",2006-02-07T00:00:00,2024-05-03T00:00:00,"Electrical arcing can occur in the machine's power supply, posing a risk of fire.","VSM Group AB of Husqvarna, Sweden",1,https://www.cpsc.gov/Recalls/2006/CPSC-VSM-Sewing-Inc-Announce-Recall-of-Sewing-Machines
3397,"CPSC, Four Seasons and Cardinal IG Co. Announce Recall to Repair Sunroom Roof Glass",2006-02-02T00:00:00,2024-08-02T00:00:00,Sunlight reflecting off certain sunroom roof glass and skylights onto adjacent cedar shingles or cedar shakes could pose a fire hazard.,"Cardinal IG Company of Eden Prairie, Minn.",1,https://www.cpsc.gov/Recalls/2006/CPSC-Four-Seasons-and-Cardinal-IG-Co-Announce-Recall-to-Repair-Sunroom-Roof-Glass
3200,Ace Han Baby Walkers Recalled Due to Stairway Fall Hazard,2006-02-01T00:00:00,2024-05-01T00:00:00,The walkers can fit through a standard doorway and are not designed to stop at the edge of a step. Babies using these walkers can be seriously injured,Unknown,1,https://www.cpsc.gov/Recalls/2006/Ace-Han-Baby-Walkers-Recalled-Due-to-Stairway-Fall-Hazard
3199,Bike Pro Inc. Reannounces Baby Walker Recall Due to Stairway Fall Hazard,2006-02-01T00:00:00,2024-05-01T00:00:00,The walkers can fit through a standard doorway and are not designed to stop at the edge of a step. Babies using these walkers can be seriously injured,"Bike Pro, Inc., of Pico Rivera, Calif.",1,https://www.cpsc.gov/Recalls/2006/Bike-Pro-Inc-Reannounces-Baby-Walker-Recall-Due-to-Stairway-Fall-Hazard
3396,"CPSC, Weil-McLain Company Announce Recall of Boilers",2006-02-01T00:00:00,2024-08-02T00:00:00,"The blower assembly is not properly sealed. Gas can leak during operation and accumulate. If an ignition source is present, a fire or explosion could ","Weil-McLain Company, of Michigan City, Ind.",1,https://www.cpsc.gov/Recalls/2006/CPSC-Weil-McLain-Company-Announce-Recall-of-Boilers
3201,DESA Heating Products Recalls Portable Propane Convection Heaters,2006-02-01T00:00:00,2024-05-01T00:00:00,"The burners on these heaters can ""flashback"", which is when fire burns inside the burner tube rather than out the end. This can cause the lower portio",Unknown,1,https://www.cpsc.gov/Recalls/2006/DESA-Heating-Products-Recalls-Portable-Propane-Convection-Heaters
3198,SunTome Reannounces Baby Walker Recall due to Stairway Fall Hazard,2006-02-01T00:00:00,2024-05-01T00:00:00,The walkers can fit through a standard doorway and are not designed to stop at the edge of a step. Babies using these walkers can be seriously injured,"SunTome Trading Corp., of Los Angeles, Calif.",1,https://www.cpsc.gov/Recalls/2006/SunTome-Reannounces-Baby-Walker-Recall-due-to-Stairway-Fall-Hazard
3195,Electric Shock Hazard Prompts Recall of Electric Smokers,2006-01-26T00:00:00,2024-04-30T00:00:00,"In addition to the electric cord that plugs into the wall, these units have an electric cord with prongs on both ends that connect the generator to th",Unknown,1,https://www.cpsc.gov/Recalls/2006/Electric-Shock-Hazard-Prompts-Recall-of-Electric-Smokers
3196,Fire Hazard with Oscillating Heater Sold in Wal-Mart Prompts Recall,2006-01-26T00:00:00,2024-04-30T00:00:00,"The wires inside the oscillating heater can short circuit and spark, posing a fire hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Fire-Hazard-with-Oscillating-Heater-Sold-in-Wal-Mart-Prompts-Recall
3197,Steve & Barry's University Recalls Children's Outerwear with Drawstring Strangulation Hazard,2006-01-26T00:00:00,2024-04-30T00:00:00,"The garments have a drawstring through the hood, posing a strangulation hazard to children.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Steve--Barrys-University-Recalls-Childrens-Outerwear-with-Drawstring-Strangulation-Hazard
3194,Leaf Blowers Sold at Home Depot Recalled for Laceration Hazard,2006-01-25T00:00:00,2024-04-29T00:00:00,"The blowers are missing the doors covering the vacuum inlet. This exposes the blower's fan blade, posing a risk of finger laceration to the user.",Unknown,1,https://www.cpsc.gov/Recalls/2006/Leaf-Blowers-Sold-at-Home-Depot-Recalled-for-Laceration-Hazard
